Date,Open,High,Low,Close,Adj Close,Volume
2012-01-19,61.450001,61.624287,60.930000,61.107143,54.975407,65434600
2012-01-20,61.070000,61.071430,59.964287,60.042858,54.017918,103493600
2012-01-23,60.381428,61.207142,60.328571,61.058571,54.931702,76515600
2012-01-24,60.728573,60.728573,59.935715,60.058571,54.032063,136909500
2012-01-25,64.919998,64.921425,63.389999,63.808571,57.405769,239578500
2012-01-26,64.051430,64.112854,63.305714,63.518570,57.144859,80996300
2012-01-27,63.477142,64.068573,63.395714,63.897144,57.485451,74927300
2012-01-30,63.672855,64.842857,63.627144,64.715714,58.221874,94835300
2012-01-31,65.084282,65.462860,64.724289,65.211426,58.667850,97920900
2012-02-01,65.487144,65.570000,65.078575,65.169998,58.630581,67511500
2012-02-02,65.128571,65.309998,64.854286,65.017143,58.493065,46699100
2012-02-03,65.328575,65.714287,65.080002,65.668571,59.079132,71649900
2012-02-06,65.482857,66.425713,65.457146,66.281425,59.630486,62353200
2012-02-07,66.464287,67.107140,66.368568,66.975716,60.255104,79055900
2012-02-08,67.214287,68.112854,67.099998,68.097145,61.264008,101972500
2012-02-09,68.680000,70.964287,68.651428,70.452858,63.383335,221053700
2012-02-10,70.137146,71.088570,69.792854,70.488571,63.415470,157825500
2012-02-13,71.361427,71.975716,71.012856,71.800003,64.595322,129304000
2012-02-14,72.094284,72.794289,71.714287,72.779999,65.476974,115099600
2012-02-15,73.465714,75.184288,70.984283,71.095711,63.961693,376530000
2012-02-16,70.214287,72.127144,69.518570,71.744286,64.545189,236138000
2012-02-17,71.872856,72.538574,71.471428,71.731430,64.533600,133951300
2012-02-21,72.411430,73.550003,72.017143,73.550003,66.169693,151398800
2012-02-22,73.297142,73.641426,72.724289,73.291428,65.937065,120825600
2012-02-23,73.582855,73.975716,72.785713,73.769997,66.367615,142006900
2012-02-24,74.238571,74.699997,74.091431,74.629997,67.141327,103768000
2012-02-27,74.472855,75.500000,73.754288,75.108574,67.571899,136895500
2012-02-28,75.422859,76.487144,75.121429,76.487144,68.812119,150096800
2012-02-29,77.365715,78.230003,76.528572,77.491432,69.715645,238002800
2012-03-01,78.309998,78.315712,76.967140,77.781425,69.976509,170817500
2012-03-02,77.748573,78.114288,77.502853,77.882858,70.067795,107928100
2012-03-05,77.917145,78.211426,75.142860,76.165718,68.522949,202281100
2012-03-06,74.808571,76.241432,73.745712,75.751427,68.150223,202559700
2012-03-07,76.685715,76.825714,74.757141,75.812859,68.205498,199630200
2012-03-08,76.384285,77.570000,76.017143,77.427139,69.657791,129114300
2012-03-09,77.744286,78.248573,77.587143,77.881432,70.066505,104729800
2012-03-12,78.425713,78.857140,78.142860,78.857140,70.944305,101820600
2012-03-13,79.648575,81.168571,79.392860,81.157143,73.013504,172713800
2012-03-14,82.578575,84.959999,82.199997,84.225716,75.774162,354711000
2012-03-15,85.658569,85.715714,82.650002,83.651428,75.257507,289929500
2012-03-16,83.531425,84.171425,82.571426,83.652855,75.258797,206371900
2012-03-19,85.481430,85.967140,84.150002,85.871429,77.254745,225309000
2012-03-20,85.644287,86.699997,84.497147,86.565712,77.879356,204165500
2012-03-21,86.105713,87.092857,85.915718,86.071426,77.434692,161010500
2012-03-22,85.397141,86.357140,85.075714,85.620003,77.028557,155967700
2012-03-23,85.784286,85.971428,84.914284,85.150002,76.605728,107622200
2012-03-26,85.684288,86.735718,85.037140,86.711426,78.010452,148935500
2012-03-27,86.597145,88.040001,86.580002,87.782860,78.974373,151782400
2012-03-28,88.339996,88.778572,87.187141,88.231430,79.377930,163865100
2012-03-29,87.540001,88.080002,86.747147,87.122856,78.380608,152059600
2012-03-30,86.967140,87.222855,85.419998,85.650002,77.055557,182759500
2012-04-02,85.975716,88.395714,85.768570,88.375717,79.507736,149587900
2012-04-03,89.614288,90.315712,88.930000,89.902855,80.881638,208639900
2012-04-04,89.192856,89.408569,88.142860,89.187141,80.237762,143245200
2012-04-05,89.568573,90.665718,89.057144,90.525711,81.442001,160324500
2012-04-09,89.447144,91.405716,89.328575,90.889999,81.769722,149384200
2012-04-10,91.418571,92.000000,89.428574,89.777145,80.768547,222431300
2012-04-11,90.885712,90.981430,89.048569,89.457146,80.480659,174153700
2012-04-12,89.285713,90.190002,88.642860,88.967140,80.039825,153584200
2012-04-13,89.158569,89.242859,86.215714,86.461426,77.785545,214911200
2012-04-16,87.151428,87.182854,82.607140,82.875717,74.559647,262696700
2012-04-17,82.705711,87.142860,81.701431,87.099998,78.360031,256382000
2012-04-18,87.674286,88.607140,86.101425,86.905716,78.185257,238632800
2012-04-19,85.745712,86.389999,83.502853,83.919998,75.499146,208679800
2012-04-20,84.482857,84.945717,81.488571,81.854286,73.640701,257746300
2012-04-23,81.515717,82.381432,79.517143,81.671425,73.476189,241632300
2012-04-24,80.372856,81.098572,79.285713,80.040001,72.008469,269037300
2012-04-25,87.948570,88.285713,86.571426,87.142860,78.398598,226444400
2012-04-26,87.752853,87.812859,86.018570,86.814285,78.102997,134017100
2012-04-27,86.438568,86.597145,85.785713,86.142860,77.498940,101680600
2012-04-30,85.400002,85.485718,83.285713,83.425713,75.054443,126536200
2012-05-01,83.557144,85.251427,83.032860,83.161430,74.816681,152749800
2012-05-02,82.891426,83.914284,82.694283,83.711426,75.311485,106847300
2012-05-03,84.357140,84.485718,82.900002,83.117142,74.776848,97637400
2012-05-04,82.440002,82.622856,80.738571,80.750000,72.647217,132498100
2012-05-07,80.214287,81.824287,80.175713,81.354286,73.190880,115029600
2012-05-08,81.368568,81.642860,79.818573,81.168571,73.023804,124313000
2012-05-09,80.528572,81.997147,80.121429,81.311432,73.152298,120176000
2012-05-10,82.082855,82.268570,81.205711,81.502853,73.324539,83300000
2012-05-11,80.714287,82.067146,80.621429,80.958572,72.834885,99886500
2012-05-14,80.367142,81.072861,79.657143,79.745712,71.743683,88156600
2012-05-15,80.207146,80.459999,78.821426,79.024284,71.094658,119084000
2012-05-16,79.150002,79.555717,77.291428,78.011429,70.183449,140224000
2012-05-17,77.901428,78.214287,75.731430,75.731430,68.132248,179305000
2012-05-18,76.279999,77.629997,74.597145,75.768570,68.165665,183073100
2012-05-21,76.357140,80.220001,76.292854,80.182854,72.136993,157776500
2012-05-22,81.364288,81.982857,78.940002,79.567146,71.583061,173717600
2012-05-23,79.642860,81.828575,79.032860,81.508568,73.329674,146224400
2012-05-24,82.267143,82.357140,80.175713,80.760002,72.656212,124057500
2012-05-25,80.655716,80.835716,79.781425,80.327141,72.266800,82126800
2012-05-29,81.557144,82.000000,80.758568,81.752853,73.549454,95127200
2012-05-30,81.314285,82.855713,80.937141,82.738571,74.436249,132357400
2012-05-31,82.962860,83.071426,81.637146,82.532860,74.251175,122918600
2012-06-01,81.308571,81.807144,80.074287,80.141426,72.099739,130246900
2012-06-04,80.214287,81.071426,78.357140,80.612854,72.523842,139248900
2012-06-05,80.181427,80.924286,79.761429,80.404289,72.336205,97053600
2012-06-06,81.110001,81.978569,80.785713,81.637146,73.445358,100363900
2012-06-07,82.470001,82.474289,81.500000,81.674286,73.478767,94941700
2012-06-08,81.657143,82.940002,81.285713,82.902855,74.584061,86879100
2012-06-11,83.959999,84.071426,81.518570,81.595711,73.408081,147816200
2012-06-12,82.065712,82.374283,80.957146,82.308571,74.049400,108845100
2012-06-13,82.074287,82.639999,81.482857,81.737144,73.535316,73395000
2012-06-14,81.605713,81.928574,81.037140,81.647141,73.454330,86393300
2012-06-15,81.571426,82.088570,81.364288,82.018570,73.788521,83813800
2012-06-18,81.565712,83.984283,81.481430,83.682854,75.285774,110103000
2012-06-19,83.342857,84.285713,83.300003,83.915718,75.495277,90351100
2012-06-20,84.029999,84.178574,82.971428,83.677139,75.280624,89735800
2012-06-21,83.634285,84.031425,82.491432,82.524284,74.243469,81587800
2012-06-22,82.720001,83.169998,82.202858,83.157143,74.812836,71117900
2012-06-25,82.471428,82.828575,81.481430,81.538574,73.356667,76095600
2012-06-26,81.618568,82.070000,81.047142,81.718575,73.518631,69134100
2012-06-27,82.142860,82.391426,81.702858,82.071426,73.836052,50749300
2012-06-28,81.667145,82.000000,80.801430,81.292854,73.135612,70709100
2012-06-29,82.571426,83.428574,82.035713,83.428574,75.057014,105375200
2012-07-02,83.532860,84.781425,83.371429,84.645714,76.152031,100023000
2012-07-03,84.982857,85.714287,84.857140,85.629997,77.037544,60428200
2012-07-05,85.794289,87.762856,85.664284,87.134285,78.390877,121095800
2012-07-06,86.727142,86.919998,85.940002,86.554283,77.869080,104732600
2012-07-09,86.471428,87.699997,86.301430,87.698570,78.898537,94851400
2012-07-10,88.281425,88.552856,86.472855,86.887146,78.168549,127989400
2012-07-11,86.588570,86.808571,85.317146,86.347145,77.682732,117330500
2012-07-12,85.748573,86.209999,84.668571,85.557144,76.972008,107010400
2012-07-13,86.135712,86.741432,85.714287,86.424286,77.752136,77856800
2012-07-16,86.445717,87.374283,86.431427,86.701431,78.001472,75315100
2012-07-17,87.255714,87.357140,86.164284,86.705711,78.005302,73406200
2012-07-18,86.655716,86.905716,86.222855,86.608574,77.917931,63175000
2012-07-19,87.325714,87.907143,86.571426,87.760002,78.953827,109215400
2012-07-20,87.575714,87.777145,86.242859,86.328575,77.666023,99367800
2012-07-23,84.914284,86.557144,83.958572,86.261429,77.605606,121993900
2012-07-24,86.768570,87.097145,85.501427,85.845711,77.231621,141283100
2012-07-25,82.065712,82.971428,81.428574,82.138573,73.896461,219328200
2012-07-26,82.822861,82.914284,81.480003,82.125717,73.884888,101658200
2012-07-27,82.144287,83.690002,81.655716,83.594284,75.206100,100984100
2012-07-30,84.417145,85.634285,83.974289,85.004288,76.474617,94785600
2012-07-31,86.175713,87.385712,86.102859,87.251427,78.496284,115581900
2012-08-01,87.987144,88.057144,86.142860,86.687141,77.988594,96125400
2012-08-02,86.120003,87.241432,85.750000,86.827141,78.114563,83039600
2012-08-03,87.661430,88.282860,87.365715,87.957146,79.131172,86230200
2012-08-06,88.184288,89.267143,87.894287,88.935715,80.011559,75525800
2012-08-07,88.967140,89.285713,88.291428,88.701431,79.800781,72611700
2012-08-08,88.484283,89.125717,88.157143,88.551430,79.665840,61176500
2012-08-09,88.264282,88.818573,88.257141,88.675713,80.120171,55410600
2012-08-10,88.387146,88.822861,88.385712,88.814285,80.245369,48734700
2012-08-13,89.055717,90.000000,89.035713,90.000000,81.316681,69708100
2012-08-14,90.267143,91.230003,90.029999,90.241432,81.534821,85042300
2012-08-15,90.185715,90.571426,89.678574,90.118568,81.423820,64335600
2012-08-16,90.172859,90.965714,90.071426,90.905716,82.135017,63633500
2012-08-17,91.428574,92.598572,91.258568,92.587143,83.654213,110690300
2012-08-20,92.858574,95.021431,92.842857,95.021431,85.853645,153346200
2012-08-21,95.831429,96.411430,92.904289,93.722855,84.680359,203179900
2012-08-22,93.488571,95.571426,92.587143,95.552856,86.333794,141330700
2012-08-23,95.158569,95.699997,94.449997,94.661430,85.528366,105032200
2012-08-24,94.215714,95.639999,93.650002,94.745712,85.604523,109335100
2012-08-27,97.141426,97.267143,96.220001,96.525711,87.212784,106752100
2012-08-28,96.425713,96.585716,95.809998,96.400002,87.099197,66854200
2012-08-29,96.464287,96.809998,96.085716,96.209999,86.927536,50701700
2012-08-30,95.805717,95.935715,94.692856,94.838570,85.688416,75674900
2012-08-31,95.321426,95.514282,93.892860,95.034286,85.865257,84580300
2012-09-04,95.108574,96.448570,94.928574,96.424286,87.121140,91973000
2012-09-05,96.510002,96.621429,95.657143,95.747147,86.509338,84093800
2012-09-06,96.167145,96.898575,95.828575,96.610001,87.288956,97799100
2012-09-07,96.864288,97.497147,96.538574,97.205711,87.827171,82416600
2012-09-10,97.207146,97.612854,94.585716,94.677139,85.542564,121999500
2012-09-11,95.015717,95.728569,93.785713,94.370003,85.265068,125995800
2012-09-12,95.264282,95.699997,93.714287,95.684288,86.452538,178058300
2012-09-13,96.767143,97.928574,96.395714,97.568573,88.155037,149590000
2012-09-14,98.565712,99.568573,98.269997,98.754288,89.226341,150118500
2012-09-17,99.907143,99.971428,99.230003,99.968575,90.323479,99507800
2012-09-18,99.982857,100.332855,99.488571,100.272858,90.598404,93375800
2012-09-19,100.037140,100.570000,99.938568,100.300003,90.622932,81718700
2012-09-20,99.879997,100.008568,99.088570,99.814285,90.184090,84142100
2012-09-21,100.344284,100.724289,99.908569,100.012856,90.363457,142897300
2012-09-24,98.122856,99.302856,97.571426,98.684288,89.163078,159941600
2012-09-25,98.322861,98.968575,96.142860,96.220001,86.936554,129697400
2012-09-26,95.534286,96.098572,94.457146,95.025711,85.857506,144125800
2012-09-27,94.898575,97.452858,94.335716,97.331429,87.940750,148522500
2012-09-28,96.964287,97.301430,95.250000,95.300003,86.105347,133777700
2012-10-01,95.879997,96.678574,93.785713,94.198570,85.110161,135898700
2012-10-02,94.544289,95.192856,92.949997,94.472855,85.358002,156998100
2012-10-03,94.980003,95.980003,94.661430,95.921425,86.666817,106070300
2012-10-04,95.892860,96.321426,95.078575,95.257141,86.066612,92681400
2012-10-05,95.028572,95.142860,93.040001,93.227142,84.232460,148501500
2012-10-08,92.411430,92.508568,90.872856,91.167145,82.371223,159498500
2012-10-09,91.235718,91.498573,89.078575,90.835716,82.071747,209649300
2012-10-10,91.391426,92.139999,91.000000,91.558571,82.724876,127589000
2012-10-11,92.357140,92.457146,89.728569,89.728569,81.071426,136520300
2012-10-12,89.937141,90.768570,89.328575,89.958572,81.279243,115003700
2012-10-15,90.335716,90.732857,89.121429,90.680000,81.931084,108125500
2012-10-16,90.767143,92.900002,90.142860,92.827141,83.871056,137442900
2012-10-17,92.695717,93.255714,92.000000,92.087143,83.202446,97259400
2012-10-18,91.370003,91.722855,90.000000,90.377144,81.657455,119156100
2012-10-19,90.150002,90.252853,87.088570,87.120003,78.714554,186021500
2012-10-22,87.488571,90.768570,87.251427,90.575714,81.836838,136682700
2012-10-23,90.142860,90.557144,87.385712,87.622856,79.168869,176786400
2012-10-24,88.777145,89.507141,87.234283,88.118568,79.616783,139631800
2012-10-25,88.571426,88.857140,86.507141,87.077141,78.675812,164081400
2012-10-26,87.061432,87.714287,84.428574,86.285713,77.960747,254608200
2012-10-31,84.982857,85.994286,83.957146,85.045715,76.840401,127500800
2012-11-01,85.459999,86.142860,84.881432,85.220001,76.997864,90324500
2012-11-02,85.127144,85.278572,82.107140,82.400002,74.449928,149843400
2012-11-05,83.360001,83.967140,82.514282,83.517143,75.459290,132283900
2012-11-06,84.318573,84.391426,82.870003,83.264282,75.230835,93729300
2012-11-07,81.977142,82.077141,79.392860,79.714287,72.352310,198412200
2012-11-08,80.089996,80.318573,76.470001,76.821426,69.726601,264036500
2012-11-09,77.202858,79.268570,76.245712,78.151428,70.933784,232478400
2012-11-12,79.164284,79.214287,76.949997,77.547142,70.385323,128950500
2012-11-13,76.987144,78.639999,76.622856,77.557144,70.394394,133237300
2012-11-14,77.928574,78.207146,76.597145,76.697144,69.613815,119292600
2012-11-15,76.790001,77.071426,74.660004,75.088570,68.153778,197477700
2012-11-16,75.028572,75.714287,72.250000,75.382858,68.420891,316723400
2012-11-19,77.244286,81.071426,77.125717,80.818573,73.354591,205829400
2012-11-20,81.701431,81.707146,79.225716,80.129997,72.729614,160688500
2012-11-21,80.607140,81.052856,79.514282,80.242859,72.832069,93250500
2012-11-23,81.024284,81.714287,80.371429,81.642860,74.102760,68206600
2012-11-26,82.271431,84.285713,81.958572,84.218575,76.440598,157644900
2012-11-27,84.221428,84.345711,82.871429,83.540001,75.824707,133332500
2012-11-28,82.467140,83.685715,81.751427,83.277145,75.586121,130216100
2012-11-29,84.317146,84.892860,83.607140,84.194283,76.418556,128674700
2012-11-30,83.827141,84.057144,83.239998,83.611427,75.889534,97829900
2012-12-03,84.807144,84.941429,83.642860,83.741432,76.007523,91070000
2012-12-04,83.114288,83.114288,81.732857,82.264282,74.666801,139267100
2012-12-05,81.272858,81.321426,76.967140,76.970001,69.861458,261159500
2012-12-06,75.562859,79.044289,74.089996,78.177139,70.957123,294303100
2012-12-07,79.057144,79.314285,75.714287,76.178574,69.143127,196760200
2012-12-10,75.000000,76.930000,74.511429,75.688568,68.698380,157621100
2012-12-11,77.110001,78.508568,76.767143,77.341431,70.198608,148086400
2012-12-12,78.252853,78.285713,76.610001,77.000000,69.888710,121786000
2012-12-13,75.878571,76.805717,75.114288,75.669998,68.681526,156314900
2012-12-14,73.535713,74.018570,72.225716,72.827141,66.101234,252394800
2012-12-17,72.704285,74.285713,71.604286,74.118568,67.273369,189401800
2012-12-18,75.000000,76.414284,74.321426,76.271431,69.227417,156421300
2012-12-19,75.924286,76.242859,75.071426,75.187141,68.243271,112342300
2012-12-20,75.714287,75.742859,74.125717,74.532860,67.649422,120422400
2012-12-21,73.209999,74.238571,72.891426,74.190002,67.338219,149067100
2012-12-24,74.335716,74.892860,74.101425,74.309998,67.447121,43938300
2012-12-26,74.142860,74.208572,73.017143,73.285713,66.517448,75609100
2012-12-27,73.362854,73.750000,72.094284,73.580002,66.784554,113780100
2012-12-28,72.898575,73.497147,72.588570,72.798569,66.075279,88569600
2012-12-31,72.932854,76.485718,72.714287,76.024284,69.003082,164873100
2013-01-02,79.117142,79.285713,77.375717,78.432854,71.189217,140129500
2013-01-03,78.268570,78.524284,77.285713,77.442856,70.290649,88241300
2013-01-04,76.709999,76.947144,75.118568,75.285713,68.332726,148583400
2013-01-07,74.571426,75.614288,73.599998,74.842857,67.930763,121039100
2013-01-08,75.601425,75.984283,74.464287,75.044289,68.113594,114676800
2013-01-09,74.642860,75.001427,73.712860,73.871429,67.049049,101901100
2013-01-10,75.507141,75.531425,73.645714,74.787140,67.880211,150286500
2013-01-11,74.428574,75.045715,74.145714,74.328575,67.463989,87626700
2013-01-14,71.811432,72.500000,71.215714,71.678574,65.058731,183551900
2013-01-15,71.185715,71.284286,69.054283,69.417145,63.006161,219193100
2013-01-16,70.662857,72.777145,70.357140,72.298569,65.621475,172701200
2013-01-17,72.901428,72.964287,71.718575,71.811432,65.179306,113419600
2013-01-18,71.217140,71.745712,70.914284,71.428574,64.831818,118230700
2013-01-22,72.080002,72.554283,70.947144,72.110001,65.450302,115386600
2013-01-23,72.687141,73.570000,72.110001,73.430000,66.648407,215377400
2013-01-24,65.714287,66.532860,64.321426,64.357140,58.413467,365213100
2013-01-25,64.527145,65.175713,62.142857,62.840000,57.036427,302006600
2013-01-28,62.547142,64.744286,62.265713,64.261429,58.326584,196379400
2013-01-29,65.500000,65.742859,64.588570,65.467140,59.420944,142789500
2013-01-30,65.285713,66.085716,64.928574,65.261429,59.234215,104288800
2013-01-31,65.282860,65.611427,64.997147,65.070000,59.060482,79833600
2013-02-01,65.587143,65.639999,64.050003,64.802856,58.818024,134871100
2013-02-04,64.844284,65.134285,63.142857,63.188572,57.352810,119279300
2013-02-05,63.435715,65.677139,63.174286,65.405716,59.365196,143336900
2013-02-06,65.209999,66.642860,64.654289,65.335716,59.301662,148426600
2013-02-07,66.178574,67.142860,64.874283,66.888573,61.064934,176145200
2013-02-08,67.714287,68.401428,66.892860,67.854286,61.946575,158289600
2013-02-11,68.071426,69.277145,67.607140,68.561432,62.592148,129372600
2013-02-12,68.501427,68.911430,66.820000,66.842857,61.023197,152263300
2013-02-13,66.744286,67.662857,66.174286,66.715714,60.907120,118801900
2013-02-14,66.360001,67.377144,66.288574,66.655716,60.852345,88818800
2013-02-15,66.978569,67.165718,65.702858,65.737144,60.013752,97936300
2013-02-19,65.871429,66.104286,64.835716,65.712860,59.991589,108945900
2013-02-20,65.384285,65.384285,64.114288,64.121429,58.538708,119075600
2013-02-21,63.714287,64.167145,63.259998,63.722858,58.174831,111795600
2013-02-22,64.178574,64.514282,63.799999,64.401428,58.794319,82663700
2013-02-25,64.835716,65.017143,63.224285,63.257141,57.749676,93144800
2013-02-26,63.402859,64.505714,62.522858,64.138573,58.554363,125374900
2013-02-27,64.061432,64.634285,62.950001,63.509998,57.980515,146837600
2013-02-28,63.435715,63.981430,63.057144,63.057144,57.567085,80628800
2013-03-01,62.571430,62.597141,61.425713,61.495716,56.141605,138112100
2013-03-04,61.114285,61.171429,59.857143,60.007141,54.782627,145688900
2013-03-05,60.211430,62.169998,60.107143,61.591427,56.228977,159608400
2013-03-06,62.072857,62.178570,60.632858,60.808571,55.514275,115062500
2013-03-07,60.642857,61.715714,60.151428,61.511429,56.155945,117118400
2013-03-08,61.400002,62.204285,61.230000,61.674286,56.304623,97870500
2013-03-11,61.392857,62.715714,60.734287,62.552856,57.106697,118559000
2013-03-12,62.228573,62.697144,61.081429,61.204285,55.875538,116477900
2013-03-13,61.207142,62.071430,60.765713,61.192856,55.865105,101387300
2013-03-14,61.832859,62.091427,61.492859,61.785713,56.406349,75968900
2013-03-15,62.561428,63.461430,62.464287,63.380001,57.861835,160990200
2013-03-18,63.064285,65.351425,63.028572,65.102859,59.434692,151549300
2013-03-19,65.642860,65.852859,64.071426,64.927139,59.274273,131693800
2013-03-20,65.345711,65.375717,64.227142,64.582855,58.959965,77165200
2013-03-21,64.317146,65.425713,64.300003,64.675713,59.044731,95813900
2013-03-22,64.940002,66.014282,64.730003,65.987144,60.241993,98776300
2013-03-25,66.384285,67.135712,65.968575,66.225716,60.459785,125283900
2013-03-26,66.491432,66.548569,65.790001,65.877144,60.141571,73573500
2013-03-27,65.208572,65.257141,64.389999,64.582855,58.959965,82809300
2013-03-28,64.260002,64.545715,63.088570,63.237144,57.731411,110709900
2013-04-01,63.128571,63.385715,61.105713,61.272858,55.938145,97433000
2013-04-02,61.085712,62.591427,60.914288,61.398571,56.052906,132379800
2013-04-03,61.624287,62.468571,61.472858,61.712856,56.339832,90804000
2013-04-04,61.965714,62.142857,60.750000,61.102856,55.782940,89611900
2013-04-05,60.642857,60.707142,59.954285,60.457142,55.193451,95923800
2013-04-08,60.692856,61.071430,60.355713,60.887142,55.586014,75207300
2013-04-09,60.908573,61.214287,60.392857,60.997143,55.686432,76653500
2013-04-10,61.157143,62.437141,60.858570,62.241428,56.822380,93982000
2013-04-11,61.959999,62.570000,61.599998,62.047142,56.645012,82091100
2013-04-12,62.021427,62.021427,61.298573,61.400002,56.054222,59653300
2013-04-15,61.000000,61.127144,59.935715,59.978573,54.756546,79380000
2013-04-16,60.224285,60.944286,60.081429,60.891430,55.589924,76442800
2013-04-17,60.038570,60.085712,56.872856,57.542858,52.532906,236264000
2013-04-18,57.855713,57.970001,55.677143,56.007141,51.130882,166574800
2013-04-19,55.424286,57.085712,55.014286,55.790001,50.932652,152318600
2013-04-22,56.091427,57.457142,55.895714,56.952858,51.994270,107480100
2013-04-23,57.712856,58.340000,56.972858,58.018570,52.967190,166059600
2013-04-24,56.220001,59.321430,56.071430,57.922855,52.879807,242412800
2013-04-25,58.747143,59.134285,58.142857,58.340000,53.260632,96209400
2013-04-26,58.544285,59.824287,58.321430,59.599998,54.410934,191024400
2013-04-29,60.064285,61.945713,60.000000,61.445713,56.095947,160081600
2013-04-30,62.157143,63.607143,61.724285,63.254284,57.747059,172884600
2013-05-01,63.494286,63.561428,62.055714,62.755714,57.291889,126727300
2013-05-02,63.111427,64.084282,62.947144,63.645714,58.104408,105457100
2013-05-03,64.472855,64.747147,64.164284,64.282860,58.686077,90325200
2013-05-06,65.101425,66.028572,64.901428,65.815712,60.085476,124160400
2013-05-07,66.424286,66.535713,64.814285,65.522858,59.818127,120938300
2013-05-08,65.577141,66.481430,65.115715,66.262856,60.493690,118149500
2013-05-09,65.687141,66.142860,65.082855,65.252853,59.965931,99621900
2013-05-10,65.424286,65.672859,64.354286,64.709999,59.467060,83713000
2013-05-13,64.501427,65.414284,64.500000,64.962860,59.699432,79237200
2013-05-14,64.835716,65.028572,63.164288,63.408573,58.271084,111779500
2013-05-15,62.737144,63.000000,60.337143,61.264286,56.300522,185403400
2013-05-16,60.462856,62.549999,59.842857,62.082859,57.052780,150801000
2013-05-17,62.721428,62.869999,61.572857,61.894287,56.879478,106976100
2013-05-20,61.701427,63.685715,61.442856,63.275715,58.148987,112894600
2013-05-21,62.592857,63.639999,62.028572,62.808571,57.719688,114005500
2013-05-22,63.435715,64.050003,62.602856,63.049999,57.941555,110759600
2013-05-23,62.278572,63.737144,62.255714,63.162857,58.045265,88255300
2013-05-24,62.978573,63.665714,62.908573,63.592857,58.440422,69041700
2013-05-28,64.271431,64.444283,62.978573,63.062859,57.953369,96536300
2013-05-29,62.857143,63.928570,62.771427,63.564285,58.414173,82644100
2013-05-30,63.664288,64.928574,63.501427,64.511429,59.284576,88379900
2013-05-31,64.642860,65.300003,64.214287,64.247147,59.041710,96075700
2013-06-03,64.389999,64.622856,63.211430,64.388573,59.171677,93088100
2013-06-04,64.745712,64.918571,63.912857,64.187141,58.986561,73182200
2013-06-05,63.664288,64.388573,63.387142,63.587143,58.435165,72647400
2013-06-06,63.638573,63.857143,62.007141,62.637142,57.562145,104233500
2013-06-07,62.357143,63.320000,61.824287,63.115715,58.001949,101133900
2013-06-10,63.532856,64.154289,62.400002,62.698570,57.618603,112538300
2013-06-11,62.248573,63.251427,61.902859,62.514286,57.449242,71528100
2013-06-12,62.785713,63.035713,61.642857,61.741428,56.739006,66306800
2013-06-13,61.785713,62.448570,61.250000,62.279999,57.233936,71458100
2013-06-14,62.200001,62.327145,61.214287,61.435715,56.458061,67966500
2013-06-17,61.634285,62.242859,61.480000,61.714287,56.714069,64853600
2013-06-18,61.651428,62.128571,61.458572,61.681427,56.683868,48756400
2013-06-19,61.628571,61.665714,60.428570,60.428570,55.532516,77735000
2013-06-20,59.900002,60.854286,59.310001,59.548573,54.723820,89327700
2013-06-21,59.784286,60.000000,58.299999,59.071430,54.285336,120279600
2013-06-24,58.200001,58.380001,56.864285,57.505714,52.846478,120186500
2013-06-25,57.957142,58.255714,56.975716,57.518570,52.858284,78540700
2013-06-26,57.700001,57.827145,56.522858,56.867142,52.259644,91931000
2013-06-27,57.035713,57.341427,56.220001,56.254284,51.696430,84311500
2013-06-28,55.908573,57.181427,55.552856,56.647144,52.057472,144629100
2013-07-01,57.527142,58.895714,57.317142,58.459999,53.723442,97763400
2013-07-02,58.565716,60.232857,58.495716,59.784286,54.940434,117466300
2013-07-03,60.122856,60.425713,59.635715,60.114285,55.243694,60232200
2013-07-05,60.055714,60.470001,59.335712,59.631428,54.799957,68506200
2013-07-08,60.015713,60.142857,58.664288,59.292858,54.488823,74534600
2013-07-09,59.085712,60.500000,58.625713,60.335712,55.447182,88146100
2013-07-10,59.942856,60.685715,59.750000,60.104286,55.234512,70351400
2013-07-11,60.421429,61.178570,60.167141,61.041428,56.095722,81573100
2013-07-12,61.092857,61.398571,60.487144,60.930000,55.993324,69890800
2013-07-15,60.715714,61.637142,60.685715,61.062859,56.115402,60479300
2013-07-16,60.931427,61.529999,60.595715,61.457142,56.477757,54134500
2013-07-17,61.385715,61.745716,61.174286,61.472858,56.492199,49747600
2013-07-18,61.911430,62.124287,61.515713,61.680000,56.682552,54719700
2013-07-19,61.871429,61.997143,60.621429,60.707142,55.788513,67180400
2013-07-22,61.351429,61.392857,60.781429,60.901428,55.967068,51949100
2013-07-23,60.857143,60.994286,59.815716,59.855713,55.006069,92348900
2013-07-24,62.704285,63.512856,62.180000,62.930000,57.831276,147984200
2013-07-25,62.957142,63.057144,62.258572,62.642857,57.567394,57373400
2013-07-26,62.185715,63.005714,62.048573,62.998573,57.894299,50038100
2013-07-29,62.971428,64.284286,62.885715,63.970001,58.787022,62014400
2013-07-30,64.279999,65.307144,64.175713,64.760002,59.513016,77355600
2013-07-31,64.998573,65.334282,64.204285,64.647141,59.409294,80739400
2013-08-01,65.107140,65.257141,64.751427,65.239998,59.954109,51562700
2013-08-02,65.430000,66.121429,65.237144,66.077141,60.723431,68695900
2013-08-05,66.384285,67.238571,66.021431,67.064285,61.630589,79713900
